 0.0000000, 0.1502755, 0.1502755, 0.1502755
   1.00000, 0.1595781, 0.1471876, 0.1471885
   2.00000, 0.1720532, 0.1471883, 0.1471887
   3.00000, 0.1845560, 0.1471884, 0.1471887
   4.00000, 0.1970566, 0.1471884, 0.1471887
   5.00000, 0.2095538, 0.1471884, 0.1471887
   6.00000, 0.2220448, 0.1471884, 0.1471887
   7.00000, 0.2345261, 0.1471884, 0.1471886
   8.00000, 0.2469924, 0.1471884, 0.1471886
   9.00000, 0.2594368, 0.1471884, 0.1471886
  10.00000, 0.2718497, 0.1471884, 0.1471886
  11.00000, 0.2842183, 0.1471884, 0.1471886
  12.00000, 0.2965259, 0.1471884, 0.1471886
  13.00000, 0.3087508, 0.1471884, 0.1471886
  14.00000, 0.3208654, 0.1471884, 0.1471886
  15.00000, 0.3328351, 0.1471884, 0.1471886
  16.00000, 0.3446179, 0.1471885, 0.1471886
  17.00000, 0.3561637, 0.1471885, 0.1471886
  18.00000, 0.3674158, 0.1471886, 0.1471886
  19.00000, 0.3783125, 0.1471886, 0.1471886
  20.00000, 0.3887909, 0.1471887, 0.1471886
  21.00000, 0.3987912, 0.1471889, 0.1471886
  22.00000, 0.4082627, 0.1471891, 0.1471886
  23.00000, 0.4171676, 0.1471895, 0.1471886
  24.00000, 0.4254847, 0.1471899, 0.1471886
  25.00000, 0.4332098, 0.1471906, 0.1471886
  26.00000, 0.4403545, 0.1471916, 0.1471885
  27.00000, 0.4469430, 0.1471931, 0.1471885
  28.00000, 0.4530089, 0.1471954, 0.1471885
  29.00000, 0.4585908, 0.1471989, 0.1471885
  30.00000, 0.4637298, 0.1472044, 0.1471885
  31.00000, 0.4684669, 0.1472127, 0.1471885
  32.00000, 0.4728412, 0.1472253, 0.1471885
  33.00000, 0.4768895, 0.1472439, 0.1471885
  34.00000, 0.4806453, 0.1472710, 0.1471885
  35.00000, 0.4841388, 0.1473097, 0.1471885
  36.00000, 0.4873972, 0.1473643, 0.1471885
  37.00000, 0.4904445, 0.1474402, 0.1471885
  38.00000, 0.4933021, 0.1475447, 0.1471885
  39.00000, 0.4959891, 0.1476867, 0.1471885
  40.00000, 0.4985221, 0.1478778, 0.1471885
  41.00000, 0.5009160, 0.1481326, 0.1471885
  42.00000, 0.5031840, 0.1484690, 0.1471885
  43.00000, 0.5053376, 0.1489093, 0.1471885
  44.00000, 0.5073873, 0.1494803, 0.1471885
  45.00000, 0.5093421, 0.1502138, 0.1471885
  46.00000, 0.5112100, 0.1511465, 0.1471884
  47.00000, 0.5129980, 0.1523200, 0.1471884
  48.00000, 0.5147122, 0.1537792, 0.1471884
