   1.00000000000000      ,  3.696561205857516E-004
   2.00000000000000      ,  3.696551816338479E-004
   3.00000000000000      ,  3.696550916238138E-004
   4.00000000000000      ,  3.696550808534656E-004
   5.00000000000000      ,  3.696550797994072E-004
   6.00000000000000      ,  3.696550799594802E-004
   7.00000000000000      ,  3.696550802655722E-004
   8.00000000000000      ,  3.696550805826854E-004
   9.00000000000000      ,  3.696550808930491E-004
   10.0000000000000      ,  3.696550811936558E-004
   11.0000000000000      ,  3.696550814835344E-004
   12.0000000000000      ,  3.696550817623501E-004
   13.0000000000000      ,  3.696550820305120E-004
   14.0000000000000      ,  3.696550822895658E-004
   15.0000000000000      ,  3.696550825427050E-004
   16.0000000000000      ,  3.696550827952972E-004
   17.0000000000000      ,  3.696550830552547E-004
   18.0000000000000      ,  3.696550833329556E-004
   19.0000000000000      ,  3.696550836403769E-004
   20.0000000000000      ,  3.696550839892121E-004
   21.0000000000000      ,  3.696550843881551E-004
   22.0000000000000      ,  3.696550848400979E-004
   23.0000000000000      ,  3.696550853404076E-004
   24.0000000000000      ,  3.696550858772319E-004
   25.0000000000000      ,  3.696550864572273E-004
   26.0000000000000      ,  3.696550870906742E-004
   27.0000000000000      ,  3.696550876602440E-004
   28.0000000000000      ,  3.696550881989275E-004
   29.0000000000000      ,  3.696550887058751E-004
   30.0000000000000      ,  3.696550891792157E-004
   31.0000000000000      ,  3.696550896193970E-004
   32.0000000000000      ,  3.696550900284925E-004
   33.0000000000000      ,  3.696550904092685E-004
   34.0000000000000      ,  3.696550907645114E-004
   35.0000000000000      ,  3.696550910966397E-004
   36.0000000000000      ,  3.696550914075393E-004
   37.0000000000000      ,  3.696550916985489E-004
   38.0000000000000      ,  3.696550919705485E-004
   39.0000000000000      ,  3.696550922241237E-004
   40.0000000000000      ,  3.696550924597960E-004
   41.0000000000000      ,  3.696550926783239E-004
   42.0000000000000      ,  3.696550928810826E-004
   43.0000000000000      ,  3.696550930705327E-004
   44.0000000000000      ,  3.696550932507246E-004
   45.0000000000000      ,  3.696550934278185E-004
   46.0000000000000      ,  3.696550936104521E-004
   47.0000000000000      ,  3.696550938097738E-004
   48.0000000000000      ,  3.696550940388970E-004
