   0.00000, 0.0292607, 0.0292607, 0.0292607
   1.00000, 0.0274446, 0.0290959, 0.0290714
   2.00000, 0.0258946, 0.0290770, 0.0290671
   3.00000, 0.0244885, 0.0290747, 0.0290667
   4.00000, 0.0231938, 0.0290745, 0.0290666
   5.00000, 0.0219961, 0.0290745, 0.0290666
   6.00000, 0.0208849, 0.0290745, 0.0290666
   7.00000, 0.0198514, 0.0290745, 0.0290666
   8.00000, 0.0188881, 0.0290746, 0.0290666
   9.00000, 0.0179886, 0.0290746, 0.0290666
  10.00000, 0.0171474, 0.0290747, 0.0290666
  11.00000, 0.0163598, 0.0290748, 0.0290666
  12.00000, 0.0156219, 0.0290749, 0.0290666
  13.00000, 0.0149304, 0.0290751, 0.0290666
  14.00000, 0.0142824, 0.0290752, 0.0290666
  15.00000, 0.0136759, 0.0290754, 0.0290666
  16.00000, 0.0131090, 0.0290756, 0.0290665
  17.00000, 0.0125806, 0.0290759, 0.0290665
  18.00000, 0.0120895, 0.0290761, 0.0290665
  19.00000, 0.0116350, 0.0290764, 0.0290665
  20.00000, 0.0112162, 0.0290767, 0.0290665
  21.00000, 0.0108323, 0.0290770, 0.0290665
  22.00000, 0.0104822, 0.0290773, 0.0290665
  23.00000, 0.0101643, 0.0290777, 0.0290665
  24.00000, 0.0098769, 0.0290780, 0.0290665
  25.00000, 0.0096178, 0.0290784, 0.0290665
  26.00000, 0.0093846, 0.0290787, 0.0290665
  27.00000, 0.0091750, 0.0290790, 0.0290665
  28.00000, 0.0089865, 0.0290792, 0.0290665
  29.00000, 0.0088168, 0.0290792, 0.0290665
  30.00000, 0.0086636, 0.0290790, 0.0290665
  31.00000, 0.0085250, 0.0290783, 0.0290665
  32.00000, 0.0083993, 0.0290771, 0.0290665
  33.00000, 0.0082848, 0.0290751, 0.0290665
  34.00000, 0.0081803, 0.0290719, 0.0290665
  35.00000, 0.0080845, 0.0290670, 0.0290666
  36.00000, 0.0079963, 0.0290599, 0.0290666
  37.00000, 0.0079150, 0.0290499, 0.0290666
  38.00000, 0.0078398, 0.0290358, 0.0290666
  39.00000, 0.0077700, 0.0290166, 0.0290666
  40.00000, 0.0077049, 0.0289904, 0.0290666
  41.00000, 0.0076442, 0.0289554, 0.0290666
  42.00000, 0.0075874, 0.0289091, 0.0290667
  43.00000, 0.0075340, 0.0288485, 0.0290667
  44.00000, 0.0074839, 0.0287699, 0.0290667
  45.00000, 0.0074365, 0.0286693, 0.0290667
  46.00000, 0.0073918, 0.0285420, 0.0290668
  47.00000, 0.0073495, 0.0283828, 0.0290668
  48.00000, 0.0073094, 0.0281867, 0.0290668
