0	0	0.4
0.05	0	0.4
0.1	0.000408819	0.4
0.15	0.004747366	0.4
0.2	0.015980343	0.4
0.25	0.036050308	0.4
0.3	0.066534563	0.330475359
0.35	0.108798472	0.268755706
0.4	0.164063725	0.21452474
0.45	0.233446147	0.167452179
0.5	0.317979306	0.127191722
0.55	0.418630447	0.093378459
0.6	0.536311849	0.06562549
0.65	0.671889265	0.043519389
0.7	0.826188398	0.026613825
0.75	1	0.014420123
0.77	1	0.006392137
0.85	1	0.001898946
0.9	1	0
1	1	0
