   0.00000, 0.0580156, 0.0580156, 0.0580156
   1.00000, 0.0556387, 0.0582097, 0.0582386
   2.00000, 0.0533228, 0.0582320, 0.0582436
   3.00000, 0.0511720, 0.0582347, 0.0582441
   4.00000, 0.0491852, 0.0582351, 0.0582442
   5.00000, 0.0473464, 0.0582351, 0.0582442
   6.00000, 0.0456401, 0.0582351, 0.0582442
   7.00000, 0.0440530, 0.0582351, 0.0582442
   8.00000, 0.0425734, 0.0582351, 0.0582442
   9.00000, 0.0411915, 0.0582351, 0.0582442
  10.00000, 0.0398989, 0.0582352, 0.0582442
  11.00000, 0.0386882, 0.0582352, 0.0582442
  12.00000, 0.0375534, 0.0582352, 0.0582442
  13.00000, 0.0364893, 0.0582352, 0.0582443
  14.00000, 0.0354916, 0.0582353, 0.0582443
  15.00000, 0.0345569, 0.0582353, 0.0582443
  16.00000, 0.0336826, 0.0582353, 0.0582443
  17.00000, 0.0328665, 0.0582354, 0.0582443
  18.00000, 0.0321071, 0.0582355, 0.0582443
  19.00000, 0.0314030, 0.0582356, 0.0582443
  20.00000, 0.0307530, 0.0582357, 0.0582443
  21.00000, 0.0301559, 0.0582359, 0.0582443
  22.00000, 0.0296098, 0.0582361, 0.0582443
  23.00000, 0.0291127, 0.0582363, 0.0582443
  24.00000, 0.0286618, 0.0582366, 0.0582443
  25.00000, 0.0282538, 0.0582370, 0.0582443
  26.00000, 0.0278854, 0.0582374, 0.0582443
  27.00000, 0.0275526, 0.0582378, 0.0582443
  28.00000, 0.0272520, 0.0582382, 0.0582443
  29.00000, 0.0269799, 0.0582384, 0.0582443
  30.00000, 0.0267330, 0.0582384, 0.0582443
  31.00000, 0.0265083, 0.0582380, 0.0582444
  32.00000, 0.0263032, 0.0582369, 0.0582444
  33.00000, 0.0261152, 0.0582348, 0.0582444
  34.00000, 0.0259424, 0.0582311, 0.0582444
  35.00000, 0.0257828, 0.0582253, 0.0582444
  36.00000, 0.0256350, 0.0582164, 0.0582444
  37.00000, 0.0254976, 0.0582034, 0.0582444
  38.00000, 0.0253695, 0.0581847, 0.0582444
  39.00000, 0.0252495, 0.0581585, 0.0582444
  40.00000, 0.0251369, 0.0581224, 0.0582444
  41.00000, 0.0250308, 0.0580735, 0.0582444
  42.00000, 0.0249306, 0.0580080, 0.0582444
  43.00000, 0.0248358, 0.0579214, 0.0582444
  44.00000, 0.0247457, 0.0578084, 0.0582444
  45.00000, 0.0246600, 0.0576626, 0.0582444
  46.00000, 0.0245783, 0.0574770, 0.0582444
  47.00000, 0.0245001, 0.0572439, 0.0582444
  48.00000, 0.0244253, 0.0569554, 0.0582445
