   1.00000000000000      ,  1.763124768703729E-003
   2.00000000000000      ,  1.768288987075341E-003
   3.00000000000000      ,  1.766671417512766E-003
   4.00000000000000      ,  1.765631706230245E-003
   5.00000000000000      ,  1.764616916135169E-003
   6.00000000000000      ,  1.763549041009649E-003
   7.00000000000000      ,  1.762410335350053E-003
   8.00000000000000      ,  1.761189642002804E-003
   9.00000000000000      ,  1.759875379393720E-003
   10.0000000000000      ,  1.758454489139756E-003
   11.0000000000000      ,  1.756912146865148E-003
   12.0000000000000      ,  1.755231590604022E-003
   13.0000000000000      ,  1.753394012493098E-003
   14.0000000000000      ,  1.751378549662972E-003
   15.0000000000000      ,  1.749162440850165E-003
   16.0000000000000      ,  1.746721440567386E-003
   17.0000000000000      ,  1.744030603359156E-003
   18.0000000000000      ,  1.741065553174984E-003
   19.0000000000000      ,  1.737804312825764E-003
   20.0000000000000      ,  1.734229656596257E-003
   21.0000000000000      ,  1.730331752823260E-003
   22.0000000000000      ,  1.726110623573979E-003
   23.0000000000000      ,  1.721577782252025E-003
   24.0000000000000      ,  1.716756465510891E-003
   25.0000000000000      ,  1.711680010703584E-003
   26.0000000000000      ,  1.706388624898731E-003
   27.0000000000000      ,  1.700927043296178E-003
   28.0000000000000      ,  1.695340889751943E-003
   29.0000000000000      ,  1.689672981206927E-003
   30.0000000000000      ,  1.683961724276402E-003
   31.0000000000000      ,  1.678240230610365E-003
   32.0000000000000      ,  1.672536140400800E-003
   33.0000000000000      ,  1.666871946965611E-003
   34.0000000000000      ,  1.661265602157416E-003
   35.0000000000000      ,  1.655731232998573E-003
   36.0000000000000      ,  1.650279858652549E-003
   37.0000000000000      ,  1.644920044433777E-003
   38.0000000000000      ,  1.639658461730411E-003
   39.0000000000000      ,  1.634500341212116E-003
   40.0000000000000      ,  1.629449815053769E-003
   41.0000000000000      ,  1.624510170925636E-003
   42.0000000000000      ,  1.619683874715826E-003
   43.0000000000000      ,  1.614972674973185E-003
   44.0000000000000      ,  1.610377389277670E-003
   45.0000000000000      ,  1.605897649132551E-003
   46.0000000000000      ,  1.601531523153533E-003
   47.0000000000000      ,  1.597275089034950E-003
   48.0000000000000      ,  1.593122052747981E-003
