 0.0000000, 0.5612823, 0.5612823, 0.5612823
   1.00000, 0.5466334, 0.5634015, 0.5634898
   2.00000, 0.5331924, 0.5634699, 0.5635052
   3.00000, 0.5208211, 0.5634782, 0.5635067
   4.00000, 0.5084422, 0.5634792, 0.5635068
   5.00000, 0.4960664, 0.5634793, 0.5635068
   6.00000, 0.4836975, 0.5634792, 0.5635068
   7.00000, 0.4713395, 0.5634792, 0.5635068
   8.00000, 0.4589976, 0.5634791, 0.5635067
   9.00000, 0.4466792, 0.5634789, 0.5635067
  10.00000, 0.4343938, 0.5634788, 0.5635067
  11.00000, 0.4221544, 0.5634786, 0.5635067
  12.00000, 0.4099778, 0.5634784, 0.5635067
  13.00000, 0.3978859, 0.5634781, 0.5635066
  14.00000, 0.3859064, 0.5634778, 0.5635066
  15.00000, 0.3740741, 0.5634773, 0.5635066
  16.00000, 0.3624310, 0.5634768, 0.5635066
  17.00000, 0.3510270, 0.5634761, 0.5635065
  18.00000, 0.3399191, 0.5634753, 0.5635065
  19.00000, 0.3291687, 0.5634743, 0.5635065
  20.00000, 0.3188386, 0.5634730, 0.5635065
  21.00000, 0.3089881, 0.5634714, 0.5635064
  22.00000, 0.2996677, 0.5634694, 0.5635064
  23.00000, 0.2909146, 0.5634670, 0.5635064
  24.00000, 0.2827495, 0.5634638, 0.5635064
  25.00000, 0.2751760, 0.5634600, 0.5635063
  26.00000, 0.2681820, 0.5634553, 0.5635063
  27.00000, 0.2617426, 0.5634495, 0.5635063
  28.00000, 0.2558238, 0.5634422, 0.5635062
  29.00000, 0.2503867, 0.5634327, 0.5635062
  30.00000, 0.2453897, 0.5634203, 0.5635062
  31.00000, 0.2407917, 0.5634038, 0.5635061
  32.00000, 0.2365533, 0.5633816, 0.5635061
  33.00000, 0.2326378, 0.5633517, 0.5635061
  34.00000, 0.2290116, 0.5633110, 0.5635060
  35.00000, 0.2256444, 0.5632560, 0.5635060
  36.00000, 0.2225091, 0.5631815, 0.5635060
  37.00000, 0.2195818, 0.5630813, 0.5635059
  38.00000, 0.2168410, 0.5629469, 0.5635059
  39.00000, 0.2142678, 0.5627677, 0.5635058
  40.00000, 0.2118456, 0.5625302, 0.5635058
  41.00000, 0.2095596, 0.5622171, 0.5635058
  42.00000, 0.2073965, 0.5618073, 0.5635057
  43.00000, 0.2053450, 0.5612745, 0.5635057
  44.00000, 0.2033947, 0.5605869, 0.5635056
  45.00000, 0.2015365, 0.5597068, 0.5635056
  46.00000, 0.1997627, 0.5585902, 0.5635055
  47.00000, 0.1980661, 0.5571876, 0.5635055
  48.00000, 0.1964411, 0.5554452, 0.5635054
