   1.00000000000000      ,  2.500000300880960E-003 ,   1.33636150717747     
   2.00000000000000      ,  5.000000601761920E-003 ,   1.74963559619046     
   3.00000000000000      ,  7.500000902642879E-003 ,   2.07407529446062     
   4.00000000000000      ,  1.000000120352384E-002 ,   2.38754896387198     
   5.00000000000000      ,  1.250000150440480E-002 ,   2.69960481181847     
   6.00000000000000      ,  1.500000180528576E-002 ,   3.01143608049968     
   7.00000000000000      ,  1.750000210616672E-002 ,   3.32318640883359     
   8.00000000000000      ,  2.000000240704768E-002 ,   3.63486679464656     
   9.00000000000000      ,  2.250000270792864E-002 ,   3.94647079479781     
   10.0000000000000      ,  2.500000300880960E-002 ,   4.25798903494678     
   11.0000000000000      ,  2.750000330969056E-002 ,   4.56941121187629     
   12.0000000000000      ,  3.000000361057152E-002 ,   4.88072671952101     
   13.0000000000000      ,  3.250000391145248E-002 ,   5.19192537843619     
   14.0000000000000      ,  3.500000421233344E-002 ,   5.50299854928664     
   15.0000000000000      ,  3.750000451321439E-002 ,   5.81394074284602     
   16.0000000000000      ,  4.000000481409536E-002 ,   6.12475174366043     
   17.0000000000000      ,  4.250000511497632E-002 ,   6.43543909039915     
   18.0000000000000      ,  4.500000541585727E-002 ,   6.74602047398347     
   19.0000000000000      ,  4.750000571673824E-002 ,   7.05652527886991     
   20.0000000000000      ,  5.000000601761920E-002 ,   7.36699427794255     
   21.0000000000000      ,  5.250000631850016E-002 ,   7.67747666454300     
   22.0000000000000      ,  5.500000661938112E-002 ,   7.98802434697435     
   23.0000000000000      ,  5.750000692026208E-002 ,   8.29868456769559     
   24.0000000000000      ,  6.000000722114304E-002 ,   8.60949283991716     
   25.0000000000000      ,  6.250000752202400E-002 ,   8.92049111367044     
   26.0000000000000      ,  6.500000782290495E-002 ,   9.23173131109599     
   27.0000000000000      ,  6.750000812378591E-002 ,   9.54315025275885     
   28.0000000000000      ,  7.000000842466687E-002 ,   9.85471724260542     
   29.0000000000000      ,  7.250000872554785E-002 ,   10.1664008274351     
   30.0000000000000      ,  7.500000902642878E-002 ,   10.4781677979871     
   31.0000000000000      ,  7.750000932730976E-002 ,   10.7899854650968     
   32.0000000000000      ,  8.000000962819072E-002 ,   11.1018232522319     
   33.0000000000000      ,  8.250000992907168E-002 ,   11.4136533689256     
   34.0000000000000      ,  8.500001022995264E-002 ,   11.7254508235029     
   35.0000000000000      ,  8.750001053083359E-002 ,   12.0371930563857     
   36.0000000000000      ,  9.000001083171455E-002 ,   12.3488594115438     
   37.0000000000000      ,  9.250001113259552E-002 ,   12.6604305957226     
   38.0000000000000      ,  9.500001143347649E-002 ,   12.9718882258605     
   39.0000000000000      ,  9.750001173435743E-002 ,   13.2832145381335     
   40.0000000000000      ,  0.100000012035238      ,   13.5943923236979     
   41.0000000000000      ,  0.102500012336119      ,   13.9054051592711     
   42.0000000000000      ,  0.105000012637000      ,   14.2162380096487     
   43.0000000000000      ,  0.107500012937881      ,   14.5268782876257     
   44.0000000000000      ,  0.110000013238762      ,   14.8373174064041     
   45.0000000000000      ,  0.112500013539643      ,   15.1475528365685     
   46.0000000000000      ,  0.115000013840524      ,   15.4575905196775     
   47.0000000000000      ,  0.117500014141405      ,   15.7674473075742     
   48.0000000000000      ,  0.120000014442286      ,   16.0771528616522     
