 0.0000000, 0.2884422, 0.2884422, 0.2884422
   1.00000, 0.2894707, 0.2894109, 0.2893217
   2.00000, 0.2893855, 0.2893418, 0.2893061
   3.00000, 0.2893786, 0.2893334, 0.2893047
   4.00000, 0.2893816, 0.2893324, 0.2893045
   5.00000, 0.2893849, 0.2893323, 0.2893045
   6.00000, 0.2893872, 0.2893324, 0.2893046
   7.00000, 0.2893884, 0.2893324, 0.2893046
   8.00000, 0.2893881, 0.2893325, 0.2893046
   9.00000, 0.2893862, 0.2893327, 0.2893046
  10.00000, 0.2893824, 0.2893328, 0.2893047
  11.00000, 0.2893764, 0.2893330, 0.2893047
  12.00000, 0.2893680, 0.2893332, 0.2893047
  13.00000, 0.2893567, 0.2893335, 0.2893047
  14.00000, 0.2893422, 0.2893338, 0.2893048
  15.00000, 0.2893240, 0.2893342, 0.2893048
  16.00000, 0.2893016, 0.2893347, 0.2893048
  17.00000, 0.2892745, 0.2893354, 0.2893049
  18.00000, 0.2892421, 0.2893361, 0.2893049
  19.00000, 0.2892040, 0.2893371, 0.2893049
  20.00000, 0.2891597, 0.2893382, 0.2893049
  21.00000, 0.2891091, 0.2893397, 0.2893050
  22.00000, 0.2890518, 0.2893414, 0.2893050
  23.00000, 0.2889881, 0.2893436, 0.2893050
  24.00000, 0.2889183, 0.2893462, 0.2893051
  25.00000, 0.2888430, 0.2893494, 0.2893051
  26.00000, 0.2887628, 0.2893531, 0.2893052
  27.00000, 0.2886785, 0.2893574, 0.2893052
  28.00000, 0.2885909, 0.2893624, 0.2893052
  29.00000, 0.2885009, 0.2893682, 0.2893053
  30.00000, 0.2884092, 0.2893750, 0.2893053
  31.00000, 0.2883165, 0.2893827, 0.2893053
  32.00000, 0.2882232, 0.2893916, 0.2893054
  33.00000, 0.2881298, 0.2894018, 0.2893054
  34.00000, 0.2880368, 0.2894135, 0.2893055
  35.00000, 0.2879443, 0.2894268, 0.2893055
  36.00000, 0.2878528, 0.2894420, 0.2893055
  37.00000, 0.2877623, 0.2894593, 0.2893056
  38.00000, 0.2876730, 0.2894790, 0.2893056
  39.00000, 0.2875851, 0.2895013, 0.2893057
  40.00000, 0.2874987, 0.2895265, 0.2893057
  41.00000, 0.2874139, 0.2895552, 0.2893058
  42.00000, 0.2873307, 0.2895875, 0.2893058
  43.00000, 0.2872492, 0.2896241, 0.2893059
  44.00000, 0.2871695, 0.2896653, 0.2893059
  45.00000, 0.2870916, 0.2897115, 0.2893060
  46.00000, 0.2870154, 0.2897633, 0.2893060
  47.00000, 0.2869410, 0.2898211, 0.2893061
  48.00000, 0.2868682, 0.2898851, 0.2893061
