0	0	0.4
0.05	0	0.4
0.1	0	0.4
0.15	0.000119263	0.349360116
0.2	0.000954101	0.274781193
0.25	0.003220092	0.211651486
0.3	0.007632811	0.159016894
0.35	0.014907834	0.115923316
0.4	0.025760737	0.08141665
0.45	0.040907096	0.054542795
0.5	0.061062487	0.034347649
0.55	0.086942487	0.019877112
0.6	0.11926267	0.010177081
0.65	0.158738614	0.004293456
0.7	0.206085895	0.001272135
0.75	0.262020087	0.000159017
0.78	0.3	0
0.85	0.3	0
0.9	0.3	0
0.95	0.3	0
